Time,Conductivity_out (mS),Conductivity_out @25*C (microS),Temperature_out,Conductivity_in (mS),Conductivity_in @25*C (microS),Temperature_in
13:45:45,920.9,916.55,25.25,935.1,948.62,24.25
13:45:46,923,914.31,25.5,935.6,958.36,23.75
13:45:46,919.9,915.55,25.25,936.1,949.63,24.25
13:45:47,918.5,914.16,25.25,936.3,940.77,24.75
13:45:48,922.5,913.82,25.5,935.8,949.33,24.25
13:45:49,919,914.66,25.25,936.7,950.24,24.25
13:45:50,917.7,909.06,25.5,937.1,946.09,24.5
13:45:51,923.7,915.01,25.5,935.2,948.72,24.25
13:45:52,919.1,914.75,25.25,936.8,945.78,24.5
13:45:53,918.4,909.76,25.5,936.8,945.78,24.5
13:45:54,918.5,914.16,25.25,936.5,945.48,24.5
13:45:55,919.7,906.78,25.75,936.4,949.94,24.25
13:45:56,922.2,917.84,25.25,936.1,949.63,24.25
13:45:57,919.5,919.5,25,937.6,946.59,24.5
13:45:58,921.7,921.7,25,935.9,954.03,24
13:46:00,918.5,922.88,24.75,936.9,950.44,24.25
13:46:00,923.6,923.6,25,935.6,958.36,23.75
13:46:01,922.3,913.62,25.5,935.2,953.31,24
13:46:02,919.1,914.75,25.25,937.1,950.65,24.25
13:46:03,920.5,907.57,25.75,936.2,945.18,24.5
13:46:04,919.1,919.1,25,936.8,945.78,24.5
13:46:05,920.6,916.25,25.25,936,944.98,24.5
13:46:06,921.1,916.75,25.25,936.2,940.67,24.75
13:46:07,919.7,915.35,25.25,937.7,946.69,24.5
13:46:08,919.9,906.98,25.75,936.7,945.68,24.5
13:46:09,924.4,911.41,25.75,936.4,945.38,24.5
13:46:10,923.1,910.13,25.75,936.5,945.48,24.5
13:46:11,920.6,916.25,25.25,937.1,950.65,24.25
13:46:12,922.5,918.14,25.25,937.3,950.85,24.25
13:46:13,922.4,918.04,25.25,935.6,944.57,24.5
13:46:14,920.4,916.05,25.25,935.9,944.88,24.5
13:46:15,919.8,906.88,25.75,936.6,950.14,24.25
13:46:16,920.4,911.74,25.5,936.2,945.18,24.5
13:46:17,921.1,908.16,25.75,936.8,945.78,24.5
13:46:18,921.1,912.43,25.5,937.4,946.39,24.5
13:46:19,920.5,911.84,25.5,937.9,942.38,24.75
13:46:20,920.5,907.57,25.75,937.5,941.97,24.75
13:46:21,921.2,908.26,25.75,937.2,946.19,24.5
13:46:22,919.8,924.19,24.75,937.2,946.19,24.5
13:46:23,920.5,911.84,25.5,937,950.55,24.25
13:46:24,921.3,912.63,25.5,937.1,946.09,24.5
13:46:25,920.5,924.89,24.75,937.1,941.57,24.75
13:46:26,920.3,915.95,25.25,936.6,941.07,24.75
13:46:27,921.2,912.53,25.5,936.5,950.04,24.25
13:46:28,921.2,912.53,25.5,938,947,24.5
13:46:29,920.8,912.13,25.5,936.6,945.58,24.5
13:46:30,920.2,915.85,25.25,937,945.99,24.5
13:46:30,919.8,911.14,25.5,937.5,946.49,24.5
13:46:31,920.4,911.74,25.5,936.7,950.24,24.25
13:46:32,920.5,911.84,25.5,937,955.15,24
13:46:33,920.5,911.84,25.5,937.1,946.09,24.5
13:46:34,921.2,912.53,25.5,937.4,941.87,24.75
13:46:35,919.7,915.35,25.25,937.6,942.07,24.75
13:46:36,920.4,911.74,25.5,936.7,954.84,24
13:46:37,920.5,911.84,25.5,937.6,946.59,24.5
13:46:38,921.1,916.75,25.25,938,947,24.5
13:46:39,921.2,912.53,25.5,938,951.56,24.25
13:46:40,920.2,915.85,25.25,937.4,955.56,24
13:46:41,919.7,911.05,25.5,938,956.17,24
13:46:42,921.1,908.16,25.75,937.1,941.57,24.75
13:46:43,921.1,921.1,25,937.5,955.66,24
13:46:44,919.6,910.95,25.5,938,947,24.5
13:46:45,919.8,911.14,25.5,937.3,941.77,24.75
13:46:46,920.5,916.15,25.25,938,947,24.5
13:46:47,920.5,911.84,25.5,938.4,951.97,24.25
13:46:48,920.4,924.79,24.75,937.5,946.49,24.5
13:46:49,920.4,916.05,25.25,938,942.48,24.75
13:46:50,919.7,915.35,25.25,937.9,946.9,24.5
13:46:52,919.6,919.6,25,937.5,946.49,24.5
13:46:52,919.7,915.35,25.25,937.4,946.39,24.5
13:46:53,919.6,915.25,25.25,937.4,946.39,24.5
13:46:54,921.7,917.34,25.25,938,947,24.5
13:46:55,920.3,915.95,25.25,937.8,951.36,24.25
13:46:56,921.2,921.2,25,938.3,947.3,24.5
13:46:57,919.6,919.6,25,937.6,960.41,23.75
13:46:58,921.1,921.1,25,938,947,24.5
13:46:59,920.4,929.23,24.5,937.8,951.36,24.25
13:47:00,919.7,919.7,25,938.3,947.3,24.5
13:47:01,920.4,924.79,24.75,937.8,946.79,24.5
13:47:02,919.8,924.19,24.75,938.4,947.4,24.5
13:47:03,921.2,930.04,24.5,938,951.56,24.25
13:47:04,921.2,921.2,25,938.9,957.08,24
13:47:05,919.7,919.7,25,938,947,24.5
13:47:06,919.6,919.6,25,937.5,941.97,24.75
13:47:07,921.1,934.42,24.25,937.5,951.05,24.25
13:47:08,920.5,916.15,25.25,937,955.15,24
13:47:09,919.7,919.7,25,937.7,942.18,24.75
13:47:10,920.4,920.4,25,937,950.55,24.25
13:47:11,919.7,919.7,25,937.8,951.36,24.25
13:47:12,919.7,924.09,24.75,937.1,946.09,24.5
13:47:13,921.2,930.04,24.5,938.8,952.37,24.25
13:47:13,921.9,926.3,24.75,938.7,947.7,24.5
13:47:14,920.5,924.89,24.75,938.5,952.07,24.25
13:47:15,921.2,925.6,24.75,937.9,956.07,24
13:47:16,921.2,934.52,24.25,938.7,947.7,24.5
13:47:17,921.2,930.04,24.5,938.2,947.2,24.5
13:47:18,921.7,930.54,24.5,939,952.57,24.25
13:47:19,921.4,925.8,24.75,938.3,961.13,23.75
13:47:20,920,924.39,24.75,938.7,947.7,24.5
13:47:21,924.6,933.47,24.5,938.9,957.08,24
13:47:22,922.5,926.9,24.75,938.9,943.38,24.75
13:47:23,921.1,921.1,25,937.5,955.66,24
13:47:24,921.1,921.1,25,937.6,951.15,24.25
13:47:25,921.9,930.74,24.5,938.3,956.47,24
13:47:26,921.2,925.6,24.75,938.8,961.64,23.75
13:47:27,923.1,931.95,24.5,938.2,951.76,24.25
13:47:28,921.7,926.1,24.75,937.5,941.97,24.75
13:47:29,921.9,930.74,24.5,938.6,952.17,24.25
13:47:30,920.5,933.81,24.25,938.4,942.88,24.75
13:47:31,921.9,930.74,24.5,938,951.56,24.25
13:47:32,921.2,925.6,24.75,938.9,947.91,24.5
13:47:33,920.4,933.71,24.25,938.8,947.8,24.5
13:47:34,921.3,930.14,24.5,938.3,947.3,24.5
13:47:35,920.5,924.89,24.75,938.5,942.98,24.75
13:47:36,919.1,923.49,24.75,938.8,947.8,24.5
13:47:37,921.2,934.52,24.25,938.2,947.2,24.5
13:47:38,921.2,930.04,24.5,938.2,947.2,24.5
13:47:39,920.6,938.43,24,938.8,947.8,24.5
13:47:40,920.5,929.33,24.5,938.3,951.86,24.25
13:47:41,920.5,924.89,24.75,938.8,952.37,24.25
13:47:42,921.7,935.02,24.25,938.5,942.98,24.75
13:47:43,921.2,930.04,24.5,937.5,941.97,24.75
13:47:44,920.5,929.33,24.5,938,951.56,24.25
13:47:45,921.3,934.62,24.25,938.3,942.78,24.75
13:47:46,921.3,934.62,24.25,938.5,942.98,24.75
13:47:47,920,933.3,24.25,937.9,956.07,24
13:47:48,920.7,934.01,24.25,937.8,946.79,24.5
13:47:49,921.9,930.74,24.5,938.6,952.17,24.25
13:47:50,921.2,934.52,24.25,936.4,945.38,24.5
13:47:51,922.5,931.35,24.5,937.9,942.38,24.75
13:47:52,921.3,934.62,24.25,938.3,947.3,24.5
13:47:53,924.5,942.41,24,937.2,950.75,24.25
13:47:54,919.2,928.02,24.5,939.5,948.51,24.5
13:47:55,921.8,930.64,24.5,938.5,942.98,24.75
13:47:56,921.9,935.23,24.25,937.8,955.96,24
13:47:56,920.5,929.33,24.5,937.7,946.69,24.5
13:47:57,921.4,939.25,24,938.8,943.28,24.75
13:47:58,920.5,933.81,24.25,938.5,947.5,24.5
13:47:59,921.4,934.72,24.25,938.8,947.8,24.5
13:48:00,921.1,934.42,24.25,939,948.01,24.5
13:48:01,924,941.9,24,938.1,951.66,24.25
13:48:02,921.5,934.82,24.25,938.7,943.18,24.75
13:48:03,921.3,930.14,24.5,938.3,947.3,24.5
13:48:04,920.6,933.91,24.25,938.8,952.37,24.25
13:48:05,919.8,933.1,24.25,938.5,947.5,24.5
13:48:06,920.6,929.43,24.5,938,942.48,24.75
13:48:07,920.5,938.33,24,937.6,942.07,24.75
13:48:08,920.6,933.91,24.25,938.5,956.68,24
13:48:09,918.5,936.29,24,939.3,948.31,24.5
13:48:10,920.6,933.91,24.25,937.8,955.96,24
13:48:11,922,944.43,23.75,937.5,951.05,24.25
13:48:12,921.5,934.82,24.25,937,945.99,24.5
13:48:13,920.5,942.89,23.75,938.8,947.8,24.5
13:48:14,920.7,934.01,24.25,938.8,956.98,24
13:48:15,921,938.84,24,938.6,961.43,23.75
13:48:16,921.4,934.72,24.25,937.9,946.9,24.5
13:48:17,921.4,934.72,24.25,937.7,942.18,24.75
13:48:18,920.5,942.89,23.75,937.6,946.59,24.5
13:48:19,921.4,939.25,24,937.5,946.49,24.5
13:48:20,921.9,935.23,24.25,938.7,952.27,24.25
13:48:21,921.3,934.62,24.25,938.5,942.98,24.75
13:48:22,920.7,938.53,24,938.8,938.8,25
13:48:23,920.6,929.43,24.5,938.5,947.5,24.5
13:48:24,921.3,943.71,23.75,939.4,948.41,24.5
13:48:25,921.9,939.76,24,938.2,956.37,24
13:48:26,920.2,938.02,24,939,952.57,24.25
13:48:27,922.7,945.15,23.75,937.6,951.15,24.25
13:48:28,920.3,938.12,24,938.5,952.07,24.25
13:48:29,921.9,935.23,24.25,939.1,948.11,24.5
13:48:30,921.4,939.25,24,937.6,951.15,24.25
13:48:31,921.5,943.92,23.75,938.7,943.18,24.75
13:48:32,919.9,942.28,23.75,937.5,946.49,24.5
13:48:33,922,944.43,23.75,937.9,951.46,24.25
13:48:34,922.2,940.06,24,938.4,951.97,24.25
13:48:35,921.2,939.04,24,938.5,956.68,24
13:48:36,920.1,937.92,24,938.9,943.38,24.75
13:48:37,922.1,939.96,24,938.1,951.66,24.25
13:48:38,921.4,934.72,24.25,938.5,952.07,24.25
13:48:39,921.2,939.04,24,938.5,956.68,24
13:48:40,922.1,935.43,24.25,938,942.48,24.75
13:48:41,921.3,948.33,23.5,938.3,942.78,24.75
13:48:41,922.6,945.04,23.75,938.3,947.3,24.5
13:48:42,920.7,943.1,23.75,938.9,943.38,24.75
13:48:43,921.9,944.33,23.75,938.5,942.98,24.75
13:48:44,922.1,935.43,24.25,938.8,947.8,24.5
13:48:45,921.4,943.82,23.75,938.8,943.28,24.75
13:48:46,921.9,939.76,24,938.3,942.78,24.75
13:48:47,921.4,939.25,24,938.2,951.76,24.25
13:48:48,922,935.33,24.25,938.6,952.17,24.25
13:48:49,920.2,947.2,23.5,938.4,947.4,24.5
13:48:50,922.7,940.57,24,937.6,955.76,24
13:48:51,922.8,954.54,23.25,938.6,947.6,24.5
13:48:52,922.4,944.84,23.75,938.1,947.1,24.5
13:48:53,922.7,936.04,24.25,938.4,947.4,24.5
13:48:54,921.3,939.14,24,939.5,948.51,24.5
13:48:55,920.6,938.43,24,938.7,947.7,24.5
13:48:56,922.6,935.94,24.25,939.3,957.49,24
13:48:57,921.9,930.74,24.5,938.4,942.88,24.75
13:48:59,920.6,938.43,24,939,961.84,23.75
13:48:59,920.2,929.03,24.5,939.5,948.51,24.5
13:49:00,921.4,934.72,24.25,939.4,948.41,24.5
13:49:01,918.7,936.49,24,939.7,948.71,24.5
13:49:02,921.1,929.93,24.5,939.6,953.18,24.25
13:49:03,920.2,933.5,24.25,938.9,952.47,24.25
13:49:04,919.2,932.49,24.25,939.3,948.31,24.5
13:49:05,923.3,941.18,24,939,948.01,24.5
13:49:06,922,939.86,24,938.5,956.68,24
13:49:07,921,934.31,24.25,939.4,952.98,24.25
13:49:08,922,935.33,24.25,938.5,947.5,24.5
13:49:09,920.8,934.11,24.25,938.5,942.98,24.75
13:49:10,921.5,943.92,23.75,939.4,952.98,24.25
13:49:11,921,948.02,23.5,939.5,943.98,24.75
13:49:12,924.9,938.27,24.25,937.6,942.07,24.75
13:49:13,921.5,934.82,24.25,939,948.01,24.5
13:49:14,924,941.9,24,938,942.48,24.75
13:49:15,922.7,936.04,24.25,939,948.01,24.5
13:49:16,920.7,934.01,24.25,939.7,948.71,24.5
13:49:17,921.3,939.14,24,938,942.48,24.75
13:49:18,920.7,938.53,24,939.8,958,24
13:49:19,922,939.86,24,938.9,952.47,24.25
13:49:20,920.2,933.5,24.25,940.5,954.1,24.25
13:49:21,923.3,936.65,24.25,939.7,953.28,24.25
13:49:22,918.1,926.91,24.5,940.2,958.41,24
13:49:23,924,941.9,24,939.1,948.11,24.5
13:49:23,920.2,933.5,24.25,939.4,943.88,24.75
13:49:24,921.5,934.82,24.25,938.9,947.91,24.5
13:49:25,918.8,936.6,24,940.4,944.89,24.75
13:49:26,919.6,937.41,24,940.2,944.69,24.75
13:49:27,919.4,941.77,23.75,939.7,953.28,24.25
13:49:28,920.2,929.03,24.5,939.1,948.11,24.5
13:49:29,920.9,934.21,24.25,939.2,957.39,24
13:49:30,920.1,937.92,24,939.4,943.88,24.75
13:49:31,922,953.71,23.25,938.8,943.28,24.75
13:49:32,923.2,945.66,23.75,938.7,947.7,24.5
13:49:33,918.8,927.61,24.5,939.7,944.18,24.75
13:49:34,918.8,941.15,23.75,939.3,948.31,24.5
13:49:35,921.4,934.72,24.25,938.6,956.78,24
13:49:36,918.9,932.18,24.25,940.4,949.42,24.5
13:49:37,920.1,937.92,24,939.7,948.71,24.5
13:49:39,920.9,934.21,24.25,939.5,948.51,24.5
13:49:39,921.2,943.61,23.75,939.5,962.36,23.75
13:49:40,922,935.33,24.25,938,942.48,24.75
13:49:41,921.1,943.51,23.75,939.9,948.91,24.5
13:49:42,920.2,942.59,23.75,939.7,948.71,24.5
13:49:43,922.7,940.57,24,939.4,952.98,24.25
13:49:44,919.4,932.69,24.25,940,949.02,24.5
13:49:45,924.7,942.61,24,938.4,942.88,24.75
13:49:46,920.2,947.2,23.5,939.6,948.61,24.5
13:49:47,923.4,936.75,24.25,939,952.57,24.25
13:49:48,922.7,945.15,23.75,938.8,947.8,24.5
13:49:49,919.4,932.69,24.25,940.1,949.12,24.5
13:49:50,920.9,943.3,23.75,940,949.02,24.5
13:49:51,923.2,941.08,24,938.2,947.2,24.5
13:49:52,919.5,946.47,23.5,940.1,949.12,24.5
13:49:53,919.9,928.72,24.5,940.2,944.69,24.75
13:49:54,918.8,932.08,24.25,939.9,958.1,24
13:49:55,919.5,941.87,23.75,941.1,950.13,24.5
13:49:56,918,931.27,24.25,940.6,954.2,24.25
13:49:57,923.4,936.75,24.25,938.8,947.8,24.5
13:49:58,924.9,942.81,24,940.2,944.69,24.75
13:49:59,923.2,945.66,23.75,938.6,947.6,24.5
13:50:00,923.9,928.31,24.75,939.4,948.41,24.5
13:50:01,923.4,932.26,24.5,939.5,953.08,24.25
13:50:02,921.9,939.76,24,940.1,949.12,24.5
13:50:03,921.3,943.71,23.75,939.5,953.08,24.25
13:50:04,920.2,933.5,24.25,940.2,949.22,24.5
13:50:05,922.6,935.94,24.25,939.1,948.11,24.5
13:50:06,922.3,940.16,24,939.6,948.61,24.5
13:50:07,920.1,933.4,24.25,940.6,949.62,24.5
13:50:07,924,941.9,24,939.1,943.58,24.75
13:50:08,918.1,935.88,24,938.9,952.47,24.25
13:50:09,924.6,942.51,24,938.7,952.27,24.25
13:50:10,923.2,941.08,24,939.4,952.98,24.25
13:50:11,920.6,933.91,24.25,940.1,953.69,24.25
13:50:12,921,934.31,24.25,939.7,948.71,24.5
13:50:13,920,942.38,23.75,940.2,953.79,24.25
13:50:14,918.8,932.08,24.25,939.8,958,24
13:50:15,922.6,945.04,23.75,939.2,948.21,24.5
13:50:16,919.5,941.87,23.75,940.4,944.89,24.75
13:50:17,922.1,939.96,24,939.4,943.88,24.75
13:50:18,921.2,934.52,24.25,940,949.02,24.5
13:50:19,919.2,932.49,24.25,940.7,945.19,24.75
13:50:20,920.3,933.6,24.25,940.6,945.09,24.75
13:50:21,924.1,946.58,23.75,940,953.59,24.25
13:50:22,922.6,935.94,24.25,939.7,948.71,24.5
13:50:23,922.1,944.53,23.75,939.3,943.78,24.75
13:50:24,922,944.43,23.75,940.6,945.09,24.75
13:50:25,921.5,934.82,24.25,940.5,944.99,24.75
13:50:26,922.1,939.96,24,939.7,953.28,24.25
13:50:27,920.8,934.11,24.25,941.5,955.11,24.25
13:50:28,919.3,937.1,24,941.5,955.11,24.25
13:50:29,918.8,932.08,24.25,940.8,963.69,23.75
13:50:30,924,937.36,24.25,940.3,953.89,24.25
13:50:31,921.7,948.74,23.5,941.2,959.43,24
13:50:32,920.2,938.02,24,940.9,954.5,24.25
13:50:33,919.9,942.28,23.75,941,954.6,24.25
13:50:34,921.5,939.35,24,940.7,958.92,24
13:50:35,923.8,932.66,24.5,939.4,948.41,24.5
13:50:36,919.4,932.69,24.25,941.2,954.81,24.25
13:50:37,921.3,939.14,24,941,954.6,24.25
13:50:38,921.3,934.62,24.25,940.5,949.52,24.5
13:50:39,922.6,940.47,24,941.3,954.91,24.25
13:50:40,922.4,940.27,24,939.4,943.88,24.75
13:50:41,922.9,945.35,23.75,940.4,944.89,24.75
13:50:42,919.9,933.2,24.25,940.9,949.92,24.5
13:50:43,924,946.48,23.75,940.2,949.22,24.5
13:50:44,923.4,936.75,24.25,940.5,949.52,24.5
13:50:45,921.8,944.23,23.75,939.9,948.91,24.5
13:50:46,924.7,938.07,24.25,939.6,944.08,24.75
13:50:47,924.2,946.68,23.75,940.5,954.1,24.25
13:50:48,921.9,930.74,24.5,941.5,959.73,24
13:50:49,925.1,947.61,23.75,939.9,953.49,24.25
13:50:50,920.4,938.23,24,940.8,959.02,24
13:50:50,923.6,941.49,24,940.6,949.62,24.5
13:50:51,922.7,940.57,24,941.7,941.7,25
13:50:52,920,928.82,24.5,940.4,949.42,24.5
13:50:53,922.1,939.96,24,941.5,945.99,24.75
13:50:54,922,939.86,24,940.4,953.99,24.25
13:50:55,921.2,939.04,24,940.4,953.99,24.25
13:50:56,922.1,935.43,24.25,941.6,950.63,24.5
13:50:57,923.5,936.85,24.25,941.9,950.93,24.5
13:50:58,922.1,935.43,24.25,942.5,951.54,24.5
13:50:59,920.5,938.33,24,941.5,950.53,24.5
13:51:00,922,944.43,23.75,941,950.03,24.5
13:51:01,920.6,938.43,24,941.2,945.69,24.75
13:51:02,922,935.33,24.25,941.8,946.29,24.75
13:51:03,922.6,935.94,24.25,941,950.03,24.5
13:51:04,922.6,940.47,24,941.1,950.13,24.5
13:51:05,922.6,945.04,23.75,941.2,959.43,24
13:51:06,922.6,935.94,24.25,942,955.62,24.25
13:51:07,922.6,935.94,24.25,941.2,954.81,24.25
13:51:08,922,935.33,24.25,941.6,946.09,24.75
13:51:09,921.2,943.61,23.75,941.5,945.99,24.75
13:51:10,920.2,933.5,24.25,941.9,960.14,24
13:51:11,922,944.43,23.75,941.4,955.01,24.25
13:51:12,922.1,939.96,24,941.4,950.43,24.5
13:51:13,921.2,934.52,24.25,941,954.6,24.25
13:51:14,922,939.86,24,940.9,945.39,24.75
13:51:15,922.7,936.04,24.25,941.8,955.41,24.25
13:51:16,922,935.33,24.25,941.5,945.99,24.75
13:51:17,920.8,938.63,24,941.7,955.31,24.25
13:51:18,923.4,936.75,24.25,941,950.03,24.5
13:51:19,920.7,938.53,24,941.8,955.41,24.25
13:51:20,919.9,946.89,23.5,940.5,949.52,24.5
13:51:21,922,935.33,24.25,941.6,950.63,24.5
13:51:22,920.1,933.4,24.25,942.4,942.4,25
13:51:23,923.2,941.08,24,940.3,944.79,24.75
13:51:24,924.6,937.97,24.25,940.7,949.72,24.5
13:51:25,921.5,939.35,24,942.6,951.64,24.5
13:51:26,922.6,935.94,24.25,941.7,950.73,24.5
13:51:27,924.7,938.07,24.25,941.2,945.69,24.75
13:51:28,920.8,938.63,24,942.2,955.82,24.25
13:51:29,923.5,945.97,23.75,941.1,945.59,24.75
13:51:30,918.8,936.6,24,942.4,951.44,24.5
13:51:31,918.8,927.61,24.5,942.8,965.74,23.75
13:51:32,924,937.36,24.25,941.1,945.59,24.75
13:51:33,924.2,937.56,24.25,941.6,950.63,24.5
13:51:33,919.4,932.69,24.25,942.2,951.24,24.5
13:51:34,925.2,938.57,24.25,941.2,959.43,24
13:51:35,925.1,947.61,23.75,941.2,950.23,24.5
13:51:36,919.5,932.79,24.25,942.5,942.5,25
13:51:37,921.4,943.82,23.75,941.8,955.41,24.25
13:51:38,923.5,936.85,24.25,941.9,955.52,24.25
13:51:39,921.6,934.92,24.25,942.5,947,24.75
13:51:40,924.6,947.09,23.75,940.9,949.92,24.5
13:51:41,924.4,937.76,24.25,941.7,950.73,24.5
13:51:42,921.4,939.25,24,942.6,951.64,24.5
13:51:43,923.2,936.55,24.25,941.2,954.81,24.25
13:51:44,924,941.9,24,941.5,950.53,24.5
13:51:45,919.5,932.79,24.25,942.3,955.92,24.25
13:51:46,920.2,938.02,24,942,942,25
13:51:47,925.1,938.47,24.25,941,954.6,24.25
13:51:48,920.9,934.21,24.25,942.1,955.72,24.25
13:51:49,919.5,937.31,24,942.8,947.3,24.75
13:51:50,924.2,937.56,24.25,942.1,951.14,24.5
13:51:51,924.7,947.2,23.75,940.9,945.39,24.75
13:51:52,924.1,932.96,24.5,940.5,949.52,24.5
13:51:53,922,944.43,23.75,941.6,946.09,24.75
13:51:54,923.4,936.75,24.25,940.9,954.5,24.25
13:51:55,921.9,939.76,24,942.3,951.34,24.5
13:51:56,924.6,942.51,24,942,951.03,24.5
13:51:57,920.8,934.11,24.25,943,947.5,24.75
13:51:58,921.9,935.23,24.25,941.3,950.33,24.5
13:51:59,920.9,938.74,24,943.1,947.6,24.75
13:52:00,919.4,941.77,23.75,942.1,951.14,24.5
13:52:01,920.1,933.4,24.25,942.9,951.94,24.5
13:52:02,924.6,942.51,24,941.8,946.29,24.75
13:52:03,922.7,940.57,24,942.1,951.14,24.5
13:52:04,924,937.36,24.25,942.1,960.35,24
13:52:05,923.9,941.79,24,941.8,955.41,24.25
13:52:06,920.6,933.91,24.25,942.3,951.34,24.5
13:52:07,920.3,938.12,24,942.9,947.4,24.75
13:52:08,921.3,943.71,23.75,942.4,951.44,24.5
13:52:09,924,946.48,23.75,941.3,954.91,24.25
13:52:10,925.9,943.83,24,941.3,950.33,24.5
13:52:11,924.1,942,24,942.7,951.74,24.5
13:52:12,920.6,938.43,24,942.8,951.84,24.5
13:52:13,920.1,933.4,24.25,942.9,951.94,24.5
13:52:14,924,937.36,24.25,942.1,946.6,24.75
13:52:15,920.2,938.02,24,942.7,965.63,23.75
13:52:16,919.7,942.07,23.75,942.4,946.9,24.75
13:52:16,924.1,946.58,23.75,942.7,951.74,24.5
13:52:17,924.2,937.56,24.25,941.9,946.4,24.75
13:52:18,920.7,943.1,23.75,942.2,946.7,24.75
13:52:19,919.9,933.2,24.25,942.7,960.96,24
13:52:20,920.8,943.2,23.75,943.3,956.94,24.25
13:52:21,922.1,935.43,24.25,942.4,960.65,24
13:52:22,919.5,932.79,24.25,943.1,952.15,24.5
13:52:23,921.4,939.25,24,942.8,956.43,24.25
13:52:24,923.2,936.55,24.25,940.9,954.5,24.25
13:52:25,920.8,943.2,23.75,943.1,947.6,24.75
13:52:26,919.4,932.69,24.25,943.2,961.47,24
13:52:27,923.4,941.28,24,940.2,944.69,24.75
13:52:28,920.7,934.01,24.25,943.1,952.15,24.5
13:52:29,922,939.86,24,943.8,948.3,24.75
13:52:30,925.4,938.78,24.25,941.8,946.29,24.75
13:52:31,925.9,943.83,24,941.7,950.73,24.5
13:52:32,923.5,941.39,24,942.5,951.54,24.5
13:52:33,920.1,942.48,23.75,942.7,947.2,24.75
13:52:34,920.2,933.5,24.25,942.5,956.12,24.25
13:52:35,925.3,943.22,24,941.7,955.31,24.25
13:52:36,922.6,945.04,23.75,942.3,955.92,24.25
13:52:37,921.8,939.65,24,941.4,950.43,24.5
13:52:38,924,941.9,24,942.4,951.44,24.5
13:52:39,919.5,937.31,24,943.3,952.35,24.5
13:52:40,925.3,943.22,24,941.6,946.09,24.75
13:52:41,924,946.48,23.75,942.1,946.6,24.75
13:52:42,922.6,935.94,24.25,942,955.62,24.25
13:52:43,922.2,940.06,24,943.7,957.34,24.25
13:52:44,924,937.36,24.25,941.9,955.52,24.25
13:52:45,925.2,938.57,24.25,941.8,960.04,24
13:52:46,920.1,937.92,24,943,961.26,24
13:52:47,924.7,938.07,24.25,943.3,947.8,24.75
13:52:48,922.1,935.43,24.25,943.1,947.6,24.75
13:52:49,920.6,943,23.75,942.2,955.82,24.25
13:52:50,921.5,939.35,24,942.1,955.72,24.25
13:52:51,922.8,931.65,24.5,942.4,951.44,24.5
13:52:52,922,944.43,23.75,942.9,947.4,24.75
13:52:53,923.3,941.18,24,942.3,946.8,24.75
13:52:54,919.8,937.61,24,941.6,950.63,24.5
13:52:55,924.5,942.41,24,943.4,952.45,24.5
13:52:56,919.5,937.31,24,943.2,952.25,24.5
13:52:57,924.1,932.96,24.5,942.8,947.3,24.75
13:52:58,924.3,942.2,24,943.9,948.4,24.75
13:52:59,923.6,936.95,24.25,943.3,952.35,24.5
13:53:00,926,943.93,24,942.2,951.24,24.5
13:53:01,925.4,938.78,24.25,942.4,960.65,24
13:53:01,920.3,947.3,23.5,944,953.05,24.5
13:53:02,919.5,928.32,24.5,943.6,957.24,24.25
13:53:03,920.8,934.11,24.25,943.6,957.24,24.25
13:53:04,923.7,950.8,23.5,943.6,957.24,24.25
13:53:06,924.1,937.46,24.25,942.6,951.64,24.5
13:53:06,924,941.9,24,941.4,950.43,24.5
13:53:07,923.5,936.85,24.25,943,956.63,24.25
13:53:08,922.9,940.77,24,943.8,962.08,24
13:53:09,924,941.9,24,943.1,947.6,24.75
13:53:10,920.1,933.4,24.25,943.6,943.6,25
13:53:11,921.6,944.02,23.75,943.2,952.25,24.5
13:53:12,920.8,934.11,24.25,943.6,961.88,24
13:53:13,924.9,942.81,24,941.7,946.19,24.75
13:53:14,920.9,938.74,24,943.5,957.14,24.25
13:53:15,919.6,932.89,24.25,944.4,948.91,24.75
13:53:16,923.5,941.39,24,942.6,947.1,24.75
13:53:17,924.2,946.68,23.75,942.7,956.33,24.25
13:53:18,920.9,934.21,24.25,944,953.05,24.5
13:53:19,921.5,939.35,24,941.4,959.63,24
13:53:20,926,943.93,24,943,956.63,24.25
13:53:21,922.2,935.53,24.25,943.9,952.95,24.5
13:53:22,924.7,942.61,24,943.2,947.7,24.75
13:53:23,923.2,936.55,24.25,942.5,947,24.75
13:53:24,922,935.33,24.25,943,956.63,24.25
13:53:25,924.2,937.56,24.25,943.8,952.85,24.5
13:53:26,923.3,936.65,24.25,942,955.62,24.25
13:53:27,924.2,951.31,23.5,943.6,948.1,24.75
13:53:28,923.3,945.76,23.75,943.3,956.94,24.25
13:53:29,925.4,938.78,24.25,942.8,947.3,24.75
13:53:30,920.2,938.02,24,944.2,948.71,24.75
13:53:31,923.4,932.26,24.5,943.5,948,24.75
13:53:32,924.7,938.07,24.25,942.1,946.6,24.75
13:53:33,921.6,930.44,24.5,943.7,948.2,24.75
13:53:34,920.8,938.63,24,944.2,948.71,24.75
13:53:35,922.6,940.47,24,943.9,948.4,24.75
13:53:36,922.1,930.94,24.5,943.5,952.55,24.5
13:53:37,923.5,936.85,24.25,943,947.5,24.75
13:53:38,924.2,937.56,24.25,942.7,951.74,24.5
