Time,Conductivity (?S),Conductivity @25*C (?S),Temperature_1,Conductivity @25*C (?microS)
16:37:28,"569.2",531.34,28.75,0.53134
16:37:29,"569.5",536.38,28.25,0.53638
16:37:30,"570.8",532.84,28.75,0.53284
16:37:31,"572.1",534.05,28.75,0.53405
16:37:32,"571.4",535.77,28.5,0.53577
16:37:33,"572.3",536.62,28.5,0.53662
16:37:34,"572.9",532.44,29,0.53244
16:37:35,"575.7",535.04,29,0.53504
16:37:36,"573.1",542.19,28,0.54219
16:37:37,"573.1",537.37,28.5,0.53737
16:37:38,"573.8",535.64,28.75,0.53564
16:37:39,"577.5",539.09,28.75,0.53909
16:37:40,"576.0",540.08,28.5,0.54008
16:37:41,"575.1",529.8,29.5,0.5298
16:37:42,"575.7",532.69,29.25,0.53269
16:37:43,"578.3",539.84,28.75,0.53984
16:37:44,"579.0",540.49,28.75,0.54049
16:37:45,"578.9",538.01,29,0.53801
16:37:46,"579.2",545.51,28.25,0.54551
16:37:47,"580.7",546.93,28.25,0.54693
16:37:48,"581.0",535.24,29.5,0.53524
16:37:49,"580.4",546.64,28.25,0.54664
16:37:50,"580.5",541.89,28.75,0.54189
16:37:51,"582.9",541.73,29,0.54173
16:37:52,"583.1",539.53,29.25,0.53953
16:37:53,"582.9",551.47,28,0.55147
16:37:54,"582.6",543.85,28.75,0.54385
16:37:55,"584.2",540.55,29.25,0.54055
16:37:56,"585.6",546.65,28.75,0.54665
16:37:56,"584.0",547.59,28.5,0.54759
16:37:57,"585.2",539.11,29.5,0.53911
16:37:58,"587.2",545.72,29,0.54572
16:37:59,"588.2",549.08,28.75,0.54908
16:38:00,"586.0",544.61,29,0.54461
16:38:01,"587.1",540.86,29.5,0.54086
16:38:02,"589.1",549.92,28.75,0.54992
16:38:03,"590.1",550.85,28.75,0.55085
16:38:04,"589.5",543.07,29.5,0.54307
16:38:05,"589.5",550.29,28.75,0.55029
16:38:06,"590.9",551.6,28.75,0.5516
16:38:07,"590.7",548.98,29,0.54898
16:38:08,"590.5",546.38,29.25,0.54638
16:38:09,"589.5",560.23,27.75,0.56023
16:38:10,"592.6",553.19,28.75,0.55319
16:38:11,"594.3",547.49,29.5,0.54749
16:38:12,"593.7",554.21,28.75,0.55421
16:38:13,"592.3",555.37,28.5,0.55537
16:38:14,"594.7",547.86,29.5,0.54786
16:38:15,"593.5",549.16,29.25,0.54916
16:38:16,"595.6",568.59,27.5,0.56859
16:38:17,"594.9",550.45,29.25,0.55045
16:38:18,"596.8",552.21,29.25,0.55221
16:38:19,"600.1",560.19,28.75,0.56019
16:38:20,"595.9",556.27,28.75,0.55627
16:38:21,"595.7",546.39,29.75,0.54639
16:38:22,"597.7",553.04,29.25,0.55304
16:38:23,"601.7",564.18,28.5,0.56418
16:38:24,"599.1",554.34,29.25,0.55434
16:38:25,"600.5",553.2,29.5,0.5532
16:38:26,"600.9",560.93,28.75,0.56093
16:38:27,"603.2",568.12,28.25,0.56812
16:38:28,"603.0",555.5,29.5,0.5555
16:38:29,"601.7",559.2,29,0.5592
16:38:30,"600.7",565.76,28.25,0.56576
16:38:31,"605.3",560.07,29.25,0.56007
16:38:32,"602.7",555.23,29.5,0.55523
16:38:33,"605.2",559.98,29.25,0.55998
16:38:34,"604.1",563.92,28.75,0.56392
16:38:35,"604.0",558.87,29.25,0.55887
16:38:36,"604.8",554.74,29.75,0.55474
16:38:37,"604.7",566.99,28.5,0.56699
16:38:38,"605.7",565.41,28.75,0.56541
16:38:39,"607.8",557.49,29.75,0.55749
16:38:40,"607.5",567.09,28.75,0.56709
16:38:40,"606.2",565.88,28.75,0.56588
16:38:41,"604.2",559.06,29.25,0.55906
16:38:42,"611.4",568.22,29,0.56822
16:38:43,"607.5",569.62,28.5,0.56962
16:38:44,"609.4",573.96,28.25,0.57396
16:38:45,"607.3",566.91,28.75,0.56691
16:38:46,"611.0",562.87,29.5,0.56287
16:38:47,"610.4",572.34,28.5,0.57234
16:38:48,"610.0",566.91,29,0.56691
16:38:49,"612.1",561.43,29.75,0.56143
16:38:50,"615.1",574.19,28.75,0.57419
16:38:51,"613.4",572.6,28.75,0.5726
16:38:52,"612.0",568.77,29,0.56877
16:38:53,"611.3",563.15,29.5,0.56315
16:38:54,"612.9",572.14,28.75,0.57214
16:38:55,"615.3",576.93,28.5,0.57693
16:38:56,"615.8",564.82,29.75,0.56482
16:38:57,"615.8",579.99,28.25,0.57999
16:38:58,"612.7",577.07,28.25,0.57707
16:38:59,"615.2",571.75,29,0.57175
16:39:00,"618.2",569.51,29.5,0.56951
16:39:01,"614.4",573.54,28.75,0.57354
16:39:02,"616.4",577.97,28.5,0.57797
16:39:03,"616.2",567.66,29.5,0.56766
16:39:04,"617.9",569.23,29.5,0.56923
16:39:05,"615.6",577.22,28.5,0.57722
16:39:06,"619.8",573.49,29.25,0.57349
16:39:07,"619.9",576.12,29,0.57612
16:39:08,"619.4",573.12,29.25,0.57312
16:39:09,"618.7",575,29,0.575
16:39:10,"618.5",569.78,29.5,0.56978
16:39:11,"622.0",573.01,29.5,0.57301
16:39:12,"620.3",581.62,28.5,0.58162
16:39:13,"617.0",573.42,29,0.57342
16:39:14,"621.0",572.09,29.5,0.57209
16:39:15,"623.8",574.67,29.5,0.57467
16:39:16,"624.3",587.99,28.25,0.58799
16:39:17,"624.1",577.47,29.25,0.57747
16:39:18,"622.7",573.65,29.5,0.57365
16:39:19,"627.6",585.86,28.75,0.58586
16:39:20,"628.7",584.29,29,0.58429
16:39:21,"623.2",571.61,29.75,0.57161
16:39:22,"625.0",580.86,29,0.58086
16:39:22,"624.3",582.78,28.75,0.58278
16:39:23,"629.3",584.85,29,0.58485
16:39:24,"627.0",575.1,29.75,0.5751
16:39:25,"624.7",583.15,28.75,0.58315
16:39:26,"632.1",587.45,29,0.58745
16:39:27,"629.0",579.46,29.5,0.57946
16:39:28,"628.6",584.2,29,0.5842
16:39:29,"629.8",585.32,29,0.58532
16:39:30,"629.1",582.1,29.25,0.5821
16:39:31,"631.0",586.43,29,0.58643
16:39:32,"631.0",586.43,29,0.58643
16:39:33,"629.2",579.64,29.5,0.57964
16:39:34,"632.9",583.05,29.5,0.58305
16:39:35,"634.3",597.41,28.25,0.59741
16:39:36,"632.1",584.87,29.25,0.58487
16:39:37,"631.5",581.76,29.5,0.58176
16:39:38,"633.7",588.94,29,0.58894
16:39:39,"635.2",595.59,28.5,0.59559
16:39:40,"633.1",583.23,29.5,0.58323
16:39:41,"632.7",590.62,28.75,0.59062
16:39:42,"635.0",592.77,28.75,0.59277
16:39:43,"638.0",587.75,29.5,0.58775
16:39:44,"634.8",592.58,28.75,0.59258
16:39:45,"634.8",589.96,29,0.58996
16:39:46,"636.8",584.09,29.75,0.58409
16:39:47,"637.8",587.56,29.5,0.58756
16:39:48,"634.8",595.22,28.5,0.59522
16:39:49,"636.4",588.85,29.25,0.58885
16:39:50,"639.0",583.56,30,0.58356
16:39:51,"640.8",598.18,28.75,0.59818
16:39:52,"638.8",593.68,29,0.59368
16:39:53,"637.0",584.27,29.75,0.58427
16:39:54,"639.8",592,29.25,0.592
16:39:55,"640.1",597.53,28.75,0.59753
16:39:56,"637.2",589.59,29.25,0.58959
16:39:57,"640.0",589.59,29.5,0.58959
16:39:58,"641.1",593.2,29.25,0.5932
16:39:59,"640.3",597.71,28.75,0.59771
16:40:00,"640.9",590.42,29.5,0.59042
16:40:01,"639.8",589.41,29.5,0.58941
16:40:02,"640.1",602.87,28.25,0.60287
16:40:03,"643.4",595.33,29.25,0.59533
16:40:04,"645.3",594.47,29.5,0.59447
16:40:05,"641.9",601.88,28.5,0.60188
16:40:06,"642.1",594.12,29.25,0.59412
16:40:06,"645.0",591.61,29.75,0.59161
16:40:07,"646.6",603.59,28.75,0.60359
16:40:08,"643.4",595.33,29.25,0.59533
16:40:09,"644.8",588.86,30,0.58886
16:40:10,"647.9",602.14,29,0.60214
16:40:11,"642.8",602.72,28.5,0.60272
16:40:12,"643.4",592.72,29.5,0.59272
16:40:13,"645.8",594.93,29.5,0.59493
16:40:14,"646.5",608.9,28.25,0.6089
16:40:15,"649.7",601.16,29.25,0.60116
16:40:16,"647.2",593.63,29.75,0.59363
16:40:17,"648.3",605.18,28.75,0.60518
16:40:18,"651.2",605.2,29,0.6052
16:40:19,"650.2",593.79,30,0.59379
16:40:20,"650.5",604.55,29,0.60455
16:40:21,"649.5",603.62,29,0.60362
16:40:22,"652.7",598.67,29.75,0.59867
16:40:23,"652.5",601.11,29.5,0.60111
16:40:24,"649.4",606.21,28.75,0.60621
16:40:25,"651.0",602.36,29.25,0.60236
16:40:26,"652.5",595.89,30,0.59589
16:40:27,"652.7",603.93,29.25,0.60393
16:40:28,"652.7",614.74,28.25,0.61474
16:40:29,"650.0",601.43,29.25,0.60143
16:40:30,"653.1",601.66,29.5,0.60166
16:40:31,"653.3",615.3,28.25,0.6153
16:40:32,"658.2",606.36,29.5,0.60636
16:40:33,"654.2",602.67,29.5,0.60267
16:40:34,"655.5",611.9,28.75,0.6119
16:40:35,"659.5",607.55,29.5,0.60755
16:40:36,"655.3",606.34,29.25,0.60634
16:40:37,"655.5",606.52,29.25,0.60652
16:40:38,"658.2",609.02,29.25,0.60902
16:40:39,"657.6",605.8,29.5,0.6058
16:40:40,"658.6",606.73,29.5,0.60673
16:40:41,"657.8",608.65,29.25,0.60865
16:40:42,"659.9",605.27,29.75,0.60527
16:40:43,"660.1",608.11,29.5,0.60811
16:40:44,"657.2",610.78,29,0.61078
16:40:45,"646.4",592.89,29.75,0.59289
16:40:46,"613.7",562.9,29.75,0.5629
16:40:47,"616.7",573.14,29,0.57314
16:40:48,"612.6",566.83,29.25,0.56683
16:40:49,"613.0",564.72,29.5,0.56472
16:40:49,"615.2",574.28,28.75,0.57428
16:40:50,"615.0",566.56,29.5,0.56656
16:40:51,"614.5",566.1,29.5,0.5661
16:40:52,"613.6",572.79,28.75,0.57279
16:40:53,"617.3",568.68,29.5,0.56868
16:40:54,"616.6",573.05,29,0.57305
16:40:55,"614.4",568.49,29.25,0.56849
16:40:56,"614.8",568.86,29.25,0.56886
16:40:57,"618.5",564.84,30,0.56484
16:40:58,"619.4",570.61,29.5,0.57061
16:40:59,"617.3",568.68,29.5,0.56868
16:41:00,"628.4",576.38,29.75,0.57638
16:41:01,"648.2",597.14,29.5,0.59714
16:41:02,"667.9",618,29.25,0.618
16:41:03,"666.8",614.28,29.5,0.61428
16:41:04,"664.4",612.07,29.5,0.61207
16:41:05,"663.8",616.91,29,0.61691
16:41:06,"668.9",621.65,29,0.62165
16:41:07,"671.3",615.73,29.75,0.61573
16:41:08,"665.3",612.9,29.5,0.6129
16:41:09,"667.2",617.35,29.25,0.61735
16:41:10,"669.6",608.87,30.25,0.60887
16:41:11,"669.4",616.67,29.5,0.61667
16:41:12,"668.3",629.43,28.25,0.62943
16:41:13,"668.5",615.85,29.5,0.61585
16:41:14,"668.9",613.53,29.75,0.61353
16:41:15,"670.0",619.94,29.25,0.61994
16:41:16,"669.4",619.38,29.25,0.61938
16:41:17,"668.5",607.87,30.25,0.60787
16:41:18,"673.7",620.64,29.5,0.62064
16:41:19,"669.6",625.06,28.75,0.62506
16:41:20,"670.9",612.69,30,0.61269
16:41:21,"672.6",616.92,29.75,0.61692
16:41:22,"672.0",627.3,28.75,0.6273
16:41:23,"674.3",618.48,29.75,0.61848
16:41:24,"672.4",614.06,30,0.61406
16:41:25,"672.0",627.3,28.75,0.6273
16:41:26,"674.5",624.1,29.25,0.6241
16:41:27,"668.5",613.16,29.75,0.61316
16:41:28,"673.7",628.89,28.75,0.62889
16:41:29,"671.7",618.79,29.5,0.61879
16:41:30,"676.0",620.04,29.75,0.62004
16:41:31,"675.0",627.32,29,0.62732
16:41:32,"672.8",622.53,29.25,0.62253
16:41:32,"672.4",619.44,29.5,0.61944
16:41:33,"675.2",627.51,29,0.62751
16:41:34,"676.2",625.68,29.25,0.62568
16:41:35,"674.8",616.26,30,0.61626
16:41:36,"674.3",626.67,29,0.62667
16:41:37,"674.8",627.14,29,0.62714
16:41:38,"677.1",623.77,29.5,0.62377
16:41:39,"675.5",622.29,29.5,0.62229
16:41:40,"675.3",638.88,28,0.63888
16:41:41,"676.9",626.32,29.25,0.62632
16:41:42,"678.6",625.15,29.5,0.62515
16:41:43,"676.6",631.6,28.75,0.6316
16:41:44,"675.7",625.21,29.25,0.62521
16:41:45,"677.3",621.23,29.75,0.62123
16:41:46,"678.8",633.65,28.75,0.63365
16:41:47,"678.6",627.9,29.25,0.6279
16:41:48,"680.1",623.8,29.75,0.6238
16:41:49,"678.4",624.97,29.5,0.62497
16:41:50,"681.0",632.9,29,0.6329
16:41:51,"678.8",622.61,29.75,0.62261
16:41:52,"680.6",629.75,29.25,0.62975
16:41:53,"679.7",640.17,28.25,0.64017
16:41:54,"681.5",627.82,29.5,0.62782
16:41:55,"680.6",624.26,29.75,0.62426
16:41:56,"679.9",634.68,28.75,0.63468
16:41:57,"680.8",627.18,29.5,0.62718
16:41:58,"668.2",615.57,29.5,0.61557
16:41:59,"680.3",640.73,28.25,0.64073
16:42:00,"679.7",628.92,29.25,0.62892
16:42:01,"679.5",628.73,29.25,0.62873
16:42:02,"678.2",630.3,29,0.6303
16:42:03,"682.4",637.01,28.75,0.63701
16:42:04,"678.6",630.67,29,0.63067
16:42:05,"678.6",627.9,29.25,0.6279
16:42:06,"683.7",646.83,28,0.64683
16:42:07,"684.1",627.47,29.75,0.62747
16:42:08,"683.0",631.97,29.25,0.63197
16:42:09,"682.1",633.92,29,0.63392
16:42:10,"684.7",633.54,29.25,0.63354
16:42:11,"685.2",625.75,30,0.62575
16:42:12,"685.5",631.51,29.5,0.63151
16:42:13,"684.6",636.25,29,0.63625
16:42:14,"686.3",629.49,29.75,0.62949
16:42:15,"685.7",634.47,29.25,0.63447
16:42:16,"684.7",639.16,28.75,0.63916
16:42:16,"684.1",630.22,29.5,0.63022
16:42:17,"686.1",632.06,29.5,0.63206
16:42:18,"687.2",638.66,29,0.63866
16:42:19,"686.3",635.02,29.25,0.63502
16:42:20,"686.3",629.49,29.75,0.62949
16:42:21,"685.2",634,29.25,0.634
16:42:22,"690.1",644.2,28.75,0.6442
16:42:23,"686.1",632.06,29.5,0.63206
16:42:24,"685.0",633.82,29.25,0.63382
16:42:25,"686.7",641.03,28.75,0.64103
16:42:26,"689.7",635.38,29.5,0.63538
16:42:27,"688.3",634.09,29.5,0.63409
16:42:28,"686.5",646.57,28.25,0.64657
16:42:29,"686.7",638.2,29,0.6382
16:42:30,"692.1",643.22,29,0.64322
16:42:31,"690.1",647.07,28.5,0.64707
16:42:32,"687.7",639.13,29,0.63913
16:42:33,"689.5",632.42,29.75,0.63242
16:42:34,"690.5",638.91,29.25,0.63891
16:42:35,"691.9",654.59,28,0.65459
16:42:36,"688.1",636.69,29.25,0.63669
16:42:37,"689.7",635.38,29.5,0.63538
16:42:38,"692.4",649.23,28.5,0.64923
16:42:39,"691.5",648.38,28.5,0.64838
16:42:40,"689.7",635.38,29.5,0.63538
16:42:41,"689.9",641.17,29,0.64117
16:42:42,"691.9",654.59,28,0.65459
16:42:43,"691.7",631.69,30,0.63169
16:42:44,"689.2",643.36,28.75,0.64336
16:42:45,"689.2",640.52,29,0.64052
16:42:46,"694.6",639.89,29.5,0.63989
16:42:47,"692.3",640.57,29.25,0.64057
16:42:48,"691.9",645.88,28.75,0.64588
16:42:49,"690.6",641.82,29,0.64182
16:42:50,"694.6",637.1,29.75,0.6371
16:42:51,"694.6",645.54,29,0.64554
16:42:52,"694.1",645.07,29,0.64507
16:42:53,"695.7",638.11,29.75,0.63811
16:42:54,"694.8",642.89,29.25,0.64289
16:42:55,"695.7",646.56,29,0.64656
16:42:56,"694.8",634.52,30,0.63452
16:42:57,"692.3",640.57,29.25,0.64057
16:42:58,"697.1",650.74,28.75,0.65074
16:42:59,"695.3",640.53,29.5,0.64053
16:42:59,"695.3",643.35,29.25,0.64335
16:43:00,"695.1",654.67,28.25,0.65467
16:43:01,"696.4",644.37,29.25,0.64437
16:43:02,"698.2",648.88,29,0.64888
16:43:03,"697.1",656.56,28.25,0.65656
16:43:04,"694.8",640.07,29.5,0.64007
16:43:05,"698.4",651.95,28.75,0.65195
16:43:06,"697.8",651.39,28.75,0.65139
16:43:07,"697.5",642.56,29.5,0.64256
16:43:08,"697.5",645.39,29.25,0.64539
16:43:09,"698.8",649.44,29,0.64944
16:43:10,"699.2",646.96,29.25,0.64696
16:43:11,"698.4",640.59,29.75,0.64059
16:43:12,"696.9",656.37,28.25,0.65637
16:43:13,"698.2",651.76,28.75,0.65176
16:43:14,"699.1",646.87,29.25,0.64687
16:43:15,"698.7",646.5,29.25,0.6465
16:43:16,"697.5",651.11,28.75,0.65111
16:43:17,"697.5",654.01,28.5,0.65401
16:43:18,"702.2",652.6,29,0.6526
16:43:19,"699.1",649.72,29,0.64972
16:43:20,"697.3",650.92,28.75,0.65092
16:43:21,"696.6",647.4,29,0.6474
16:43:22,"701.5",640.64,30,0.64064
16:43:23,"700.4",650.93,29,0.65093
16:43:24,"698.9",649.54,29,0.64954
16:43:25,"697.8",648.51,29,0.64851
16:43:26,"701.0",645.79,29.5,0.64579
16:43:27,"703.3",650.75,29.25,0.65075
16:43:28,"699.3",652.79,28.75,0.65279
16:43:29,"700.6",645.42,29.5,0.64542
16:43:30,"705.4",649.84,29.5,0.64984
16:43:31,"700.3",650.84,29,0.65084
16:43:32,"702.2",652.6,29,0.6526
16:43:33,"703.8",656.99,28.75,0.65699
16:43:34,"703.1",653.44,29,0.65344
16:43:35,"705.7",661.7,28.5,0.6617
16:43:36,"701.5",646.25,29.5,0.64625
16:43:37,"701.7",646.43,29.5,0.64643
16:43:38,"705.6",655.76,29,0.65576
16:43:39,"707.5",657.53,29,0.65753
16:43:40,"700.8",645.6,29.5,0.6456
16:43:41,"704.5",666.51,28,0.66651
16:43:42,"701.3",654.66,28.75,0.65466
16:43:42,"705.2",649.65,29.5,0.64965
16:43:43,"705.4",658.48,28.75,0.65848
16:43:44,"703.1",656.34,28.75,0.65634
16:43:45,"703.1",650.57,29.25,0.65057
16:43:46,"707.7",660.63,28.75,0.66063
16:43:47,"704.2",654.46,29,0.65446
16:43:48,"702.4",644.26,29.75,0.64426
16:43:49,"707.7",657.71,29,0.65771
16:43:50,"707.0",662.92,28.5,0.66292
16:43:51,"704.9",652.23,29.25,0.65223
16:43:52,"705.2",652.51,29.25,0.65251
16:43:53,"704.9",663.9,28.25,0.6639
16:43:54,"707.0",659.98,28.75,0.65998
16:43:55,"707.5",657.53,29,0.65753
16:43:56,"704.7",660.76,28.5,0.66076
16:43:57,"706.0",656.13,29,0.65613
16:43:58,"704.6",649.1,29.5,0.6491
16:43:59,"708.4",655.47,29.25,0.65547
16:44:00,"706.3",665.22,28.25,0.66522
16:44:01,"707.9",655.01,29.25,0.65501
16:44:02,"711.4",661.15,29,0.66115
16:44:03,"707.5",666.35,28.25,0.66635
16:44:04,"704.9",646.55,29.75,0.64655
16:44:05,"706.8",656.88,29,0.65688
16:44:06,"708.6",661.47,28.75,0.66147
16:44:07,"707.9",652.14,29.5,0.65214
16:44:08,"709.6",656.58,29.25,0.65658
16:44:09,"707.7",663.57,28.5,0.66357
16:44:10,"710.5",657.41,29.25,0.65741
16:44:11,"708.8",655.84,29.25,0.65584
16:44:12,"707.7",666.54,28.25,0.66654
16:44:13,"711.2",660.97,29,0.66097
16:44:14,"712.1",658.89,29.25,0.65889
16:44:15,"710.7",666.39,28.5,0.66639
16:44:16,"710.3",663.06,28.75,0.66306
16:44:17,"709.8",656.77,29.25,0.65677
16:44:18,"709.5",662.31,28.75,0.66231
16:44:19,"710.2",662.96,28.75,0.66296
16:44:20,"710.3",654.35,29.5,0.65435
16:44:21,"710.7",654.72,29.5,0.65472
16:44:22,"712.3",667.89,28.5,0.66789
16:44:23,"713.0",659.73,29.25,0.65973
16:44:24,"710.2",657.14,29.25,0.65714
16:44:25,"709.3",665.07,28.5,0.66507
16:44:26,"713.0",659.73,29.25,0.65973
16:44:26,"710.5",660.32,29,0.66032
16:44:27,"710.7",663.43,28.75,0.66343
16:44:28,"709.3",662.12,28.75,0.66212
16:44:29,"710.9",649.22,30,0.64922
16:44:30,"712.7",662.36,29,0.66236
16:44:31,"713.5",666.04,28.75,0.66604
16:44:32,"711.9",652.97,29.75,0.65297
16:44:33,"714.2",666.7,28.75,0.6667
16:44:34,"710.9",660.69,29,0.66069
16:44:35,"713.2",659.91,29.25,0.65991
16:44:36,"712.3",659.08,29.25,0.65908
16:44:37,"712.5",668.07,28.5,0.66807
16:44:38,"714.6",658.31,29.5,0.65831
16:44:39,"712.7",659.45,29.25,0.65945
16:44:40,"712.3",670.87,28.25,0.67087
16:44:41,"713.0",662.64,29,0.66264
16:44:42,"713.7",660.37,29.25,0.66037
16:44:43,"713.5",669.01,28.5,0.66901
16:44:44,"711.1",660.87,29,0.66087
16:44:45,"715.4",661.95,29.25,0.66195
16:44:46,"715.3",667.72,28.75,0.66772
16:44:47,"713.9",669.39,28.5,0.66939
16:44:48,"712.5",659.26,29.25,0.65926
16:44:49,"713.9",669.39,28.5,0.66939
16:44:50,"718.6",670.81,28.75,0.67081
16:44:51,"714.6",658.31,29.5,0.65831
16:44:52,"712.3",659.08,29.25,0.65908
16:44:53,"712.5",668.07,28.5,0.66807
16:44:54,"715.3",664.78,29,0.66478
16:44:55,"715.1",661.67,29.25,0.66167
16:44:56,"714.2",669.67,28.5,0.66967
16:44:57,"714.2",669.67,28.5,0.66967
16:44:58,"717.2",666.54,29,0.66654
16:44:59,"714.2",672.66,28.25,0.67266
16:45:00,"714.2",666.7,28.75,0.6667
16:45:01,"715.6",656.36,29.75,0.65636
16:45:02,"714.8",664.31,29,0.66431
16:45:03,"718.9",674.07,28.5,0.67407
16:45:04,"714.2",657.95,29.5,0.65795
16:45:05,"713.2",662.83,29,0.66283
16:45:06,"717.0",672.29,28.5,0.67229
16:45:07,"716.0",662.5,29.25,0.6625
16:45:08,"714.6",664.13,29,0.66413
16:45:08,"713.9",669.39,28.5,0.66939
16:45:09,"718.4",670.62,28.75,0.67062
16:45:10,"717.5",663.89,29.25,0.66389
16:45:11,"717.0",672.29,28.5,0.67229
16:45:12,"715.3",670.7,28.5,0.6707
16:45:13,"717.5",658.11,29.75,0.65811
16:45:14,"718.4",664.72,29.25,0.66472
16:45:15,"716.3",671.64,28.5,0.67164
16:45:16,"717.7",664.08,29.25,0.66408
16:45:17,"715.7",662.23,29.25,0.66223
16:45:18,"717.4",675.68,28.25,0.67568
16:45:19,"718.1",667.38,29,0.66738
16:45:20,"716.3",659.88,29.5,0.65988
16:45:21,"718.4",679.66,28,0.67966
16:45:22,"720.8",669.89,29,0.66989
16:45:23,"718.9",665.19,29.25,0.66519
16:45:24,"716.5",665.89,29,0.66589
16:45:25,"717.2",672.48,28.5,0.67248
16:45:26,"720.7",669.8,29,0.6698
16:45:27,"718.6",670.81,28.75,0.67081
16:45:28,"718.1",676.34,28.25,0.67634
16:45:29,"719.3",662.64,29.5,0.66264
16:45:30,"719.8",671.93,28.75,0.67193
16:45:31,"718.6",673.79,28.5,0.67379
16:45:32,"717.5",663.89,29.25,0.66389
16:45:33,"719.8",668.96,29,0.66896
16:45:34,"721.0",673.05,28.75,0.67305
16:45:35,"720.3",666.48,29.25,0.66648
16:45:36,"722.0",671,29,0.671
16:45:37,"719.8",671.93,28.75,0.67193
16:45:38,"723.1",663.24,29.75,0.66324
16:45:39,"721.2",670.26,29,0.67026
16:45:40,"720.0",675.11,28.5,0.67511
16:45:41,"721.2",670.26,29,0.67026
16:45:42,"723.1",675.01,28.75,0.67501
16:45:43,"719.8",677.94,28.25,0.67794
16:45:44,"720.5",663.75,29.5,0.66375
16:45:45,"721.2",673.23,28.75,0.67323
16:45:46,"719.3",674.45,28.5,0.67445
16:45:47,"719.8",666.02,29.25,0.66602
16:45:48,"720.3",669.42,29,0.66942
16:45:49,"721.5",676.51,28.5,0.67651
16:45:50,"721.7",667.78,29.25,0.66778
16:45:51,"722.2",671.19,29,0.67119
16:45:51,"719.8",677.94,28.25,0.67794
16:45:52,"720.5",666.67,29.25,0.66667
16:45:54,"721.9",670.91,29,0.67091
16:45:54,"722.4",686.53,27.75,0.68653
16:45:55,"720.5",669.61,29,0.66961
16:45:56,"720.7",669.8,29,0.6698
16:45:57,"721.2",682.31,28,0.68231
16:45:58,"722.6",674.54,28.75,0.67454
16:45:59,"721.2",670.26,29,0.67026
16:46:00,"717.2",675.49,28.25,0.67549
16:46:01,"719.7",677.84,28.25,0.67784
16:46:02,"721.6",670.63,29,0.67063
16:46:03,"721.4",676.42,28.5,0.67642
16:46:04,"720.5",678.6,28.25,0.6786
16:46:06,"720.7",663.93,29.5,0.66393
16:46:06,"721.6",673.61,28.75,0.67361
16:46:07,"722.4",677.36,28.5,0.67736
16:46:08,"721.0",664.21,29.5,0.66421
16:46:09,"722.8",677.73,28.5,0.67773
16:46:10,"723.1",672.03,29,0.67203
16:46:11,"722.8",671.75,29,0.67175
16:46:12,"720.4",672.49,28.75,0.67249
16:46:13,"721.6",679.63,28.25,0.67963
16:46:14,"723.3",669.26,29.25,0.66926
16:46:15,"721.9",670.91,29,0.67091
16:46:16,"720.4",678.5,28.25,0.6785
16:46:17,"722.6",680.57,28.25,0.68057
16:46:18,"724.0",672.86,29,0.67286
16:46:19,"722.6",677.54,28.5,0.67754
16:46:20,"720.7",672.77,28.75,0.67277
16:46:21,"724.0",669.91,29.25,0.66991
16:46:22,"724.7",676.5,28.75,0.6765
16:46:23,"724.0",681.89,28.25,0.68189
16:46:24,"719.2",674.36,28.5,0.67436
16:46:25,"721.9",670.91,29,0.67091
16:46:26,"724.5",685.43,28,0.68543
16:46:27,"724.5",670.37,29.25,0.67037
16:46:28,"722.3",671.28,29,0.67128
16:46:29,"721.9",682.97,28,0.68297
16:46:30,"724.0",678.86,28.5,0.67886
16:46:31,"724.9",673.7,29,0.6737
16:46:32,"722.6",674.54,28.75,0.67454
16:46:33,"721.6",676.61,28.5,0.67661
16:46:34,"722.8",665.87,29.5,0.66587
16:46:34,"724.4",688.43,27.75,0.68843
16:46:35,"723.1",678.01,28.5,0.67801
16:46:36,"724.4",673.23,29,0.67323
16:46:37,"725.1",682.93,28.25,0.68293
16:46:38,"724.6",676.41,28.75,0.67641
16:46:40,"724.2",673.05,29,0.67305
16:46:40,"724.6",682.46,28.25,0.68246
16:46:41,"726.0",686.85,28,0.68685
16:46:42,"725.6",677.34,28.75,0.67734
16:46:43,"727.1",681.76,28.5,0.68176
16:46:44,"723.3",675.19,28.75,0.67519
16:46:45,"725.8",677.53,28.75,0.67753
16:46:46,"725.8",683.59,28.25,0.68359
16:46:47,"724.9",679.7,28.5,0.6797
16:46:48,"723.8",675.66,28.75,0.67566
16:46:49,"725.8",683.59,28.25,0.68359
16:46:50,"726.3",684.06,28.25,0.68406
16:46:51,"725.4",671.2,29.25,0.6712
16:46:52,"721.6",676.61,28.5,0.67661
16:46:53,"725.8",680.54,28.5,0.68054
16:46:54,"726.5",672.22,29.25,0.67222
16:46:55,"724.6",679.42,28.5,0.67942
16:46:56,"724.3",682.18,28.25,0.68218
16:46:57,"725.0",673.79,29,0.67379
16:46:58,"726.3",684.06,28.25,0.68406
16:46:59,"725.4",686.28,28,0.68628
16:47:00,"725.4",674.16,29,0.67416
16:47:01,"725.6",677.34,28.75,0.67734
16:47:02,"726.0",683.78,28.25,0.68378
16:47:03,"728.2",685.85,28.25,0.68585
16:47:04,"725.6",680.36,28.5,0.68036
16:47:05,"726.0",680.73,28.5,0.68073
16:47:06,"727.5",673.14,29.25,0.67314
16:47:07,"725.8",677.53,28.75,0.67753
