Time,Conductivity (mS),Conductivity @25*C (mS),Temperature_1
16:44:52,504.50,534.99,22.00
16:44:53,504.60,537.81,21.75
16:44:54,504.40,540.33,21.50
16:44:55,504.50,540.44,21.50
16:44:56,504.60,540.55,21.50
16:44:57,505.00,538.24,21.75
16:44:58,504.60,540.55,21.50
16:44:59,503.90,542.56,21.25
16:45:00,504.50,546.00,21.00
16:45:01,504.40,543.10,21.25
16:45:02,503.90,539.80,21.50
16:45:03,503.80,545.24,21.00
16:45:04,504.50,543.20,21.25
16:45:05,504.50,537.70,21.75
16:45:06,504.50,543.20,21.25
16:45:07,504.60,540.55,21.50
16:45:08,504.10,540.01,21.50
16:45:09,504.50,537.70,21.75
16:45:10,504.40,537.60,21.75
16:45:11,504.10,537.28,21.75
16:45:12,504.20,540.12,21.50
16:45:13,505.10,543.85,21.25
16:45:14,504.40,537.60,21.75
16:45:15,504.20,540.12,21.50
16:45:16,504.80,540.76,21.50
16:45:17,504.60,537.81,21.75
16:45:18,504.80,543.53,21.25
16:45:19,504.40,540.33,21.50
16:45:20,505.00,540.97,21.50
16:45:21,504.50,543.20,21.25
16:45:22,505.00,543.74,21.25
16:45:23,504.50,540.44,21.50
16:45:23,505.10,543.85,21.25
16:45:25,504.50,540.44,21.50
16:45:25,504.10,534.57,22.00
16:45:26,504.20,537.38,21.75
16:45:27,504.40,540.33,21.50
16:45:28,504.40,540.33,21.50
16:45:29,503.80,542.45,21.25
16:45:30,503.20,544.59,21.00
16:45:31,504.50,546.00,21.00
16:45:32,505.10,543.85,21.25
16:45:33,504.40,537.60,21.75
16:45:34,504.20,540.12,21.50
16:45:35,504.50,543.20,21.25
16:45:36,504.60,546.10,21.00
16:45:37,504.40,537.60,21.75
16:45:38,503.50,533.93,22.00
16:45:39,504.50,540.44,21.50
16:45:40,504.80,538.02,21.75
16:45:41,504.50,543.20,21.25
16:45:42,503.90,539.80,21.50
16:45:43,504.10,537.28,21.75
16:45:44,504.80,540.76,21.50
16:45:45,504.50,540.44,21.50
16:45:46,503.50,542.13,21.25
16:45:47,504.10,542.77,21.25
16:45:48,504.20,548.49,20.75
16:45:49,504.80,540.76,21.50
16:45:50,504.60,543.31,21.25
16:45:51,504.20,542.88,21.25
16:45:52,504.10,540.01,21.50
16:45:53,504.30,542.99,21.25
16:45:54,504.10,542.77,21.25
16:45:55,504.10,540.01,21.50
16:45:56,504.80,538.02,21.75
16:45:57,503.80,539.69,21.50
16:45:58,503.70,539.58,21.50
16:45:59,504.10,537.28,21.75
16:46:00,504.20,545.67,21.00
16:46:01,504.10,545.56,21.00
16:46:02,503.60,545.02,21.00
16:46:03,504.10,542.77,21.25
16:46:04,503.90,539.80,21.50
16:46:05,504.20,537.38,21.75
16:46:06,503.50,536.64,21.75
16:46:06,503.90,537.06,21.75
16:46:07,503.90,539.80,21.50
16:46:08,504.60,540.55,21.50
16:46:09,503.90,537.06,21.75
16:46:10,504.10,537.28,21.75
16:46:11,504.80,535.31,22.00
16:46:12,504.20,537.38,21.75
16:46:13,503.30,539.15,21.50
16:46:14,503.80,534.25,22.00
16:46:15,504.60,537.81,21.75
16:46:16,505.10,541.08,21.50
16:46:17,503.80,536.96,21.75
16:46:18,503.90,539.80,21.50
16:46:19,505.00,543.74,21.25
16:46:20,504.50,537.70,21.75
16:46:21,504.60,537.81,21.75
16:46:22,503.90,539.80,21.50
16:46:23,503.50,539.37,21.50
16:46:24,503.80,539.69,21.50
16:46:25,503.60,539.48,21.50
16:46:26,503.50,539.37,21.50
16:46:27,504.60,543.31,21.25
16:46:28,504.50,540.44,21.50
16:46:29,504.50,537.70,21.75
16:46:30,503.80,536.96,21.75
16:46:31,504.20,537.38,21.75
16:46:32,504.60,537.81,21.75
16:46:33,504.10,540.01,21.50
16:46:34,504.10,537.28,21.75
16:46:35,504.60,535.10,22.00
16:46:36,504.50,537.70,21.75
16:46:37,503.70,539.58,21.50
16:46:38,503.90,542.56,21.25
16:46:39,504.10,537.28,21.75
16:46:40,504.60,537.81,21.75
16:46:41,504.80,535.31,22.00
16:46:42,504.10,540.01,21.50
16:46:43,504.30,542.99,21.25
16:46:44,504.60,546.10,21.00
16:46:45,504.10,534.57,22.00
16:46:46,504.50,543.20,21.25
16:46:47,504.50,543.20,21.25
16:46:48,503.90,539.80,21.50
16:46:49,503.90,542.56,21.25
16:46:50,503.90,539.80,21.50
16:46:51,504.40,537.60,21.75
16:46:52,505.10,541.08,21.50
16:46:52,503.90,539.80,21.50
16:46:53,504.40,543.10,21.25
16:46:54,504.60,543.31,21.25
16:46:55,504.40,540.33,21.50
16:46:56,504.10,542.77,21.25
16:46:57,503.80,539.69,21.50
16:46:58,504.80,538.02,21.75
16:46:59,504.60,537.81,21.75
16:47:00,504.50,543.20,21.25
16:47:01,504.40,543.10,21.25
16:47:02,505.00,540.97,21.50
16:47:03,504.40,534.89,22.00
16:47:04,503.90,537.06,21.75
16:47:05,503.90,534.36,22.00
16:47:06,504.50,540.44,21.50
16:47:07,505.00,538.24,21.75
16:47:08,504.80,535.31,22.00
16:47:09,504.20,534.68,22.00
16:47:10,504.20,540.12,21.50
16:47:11,504.80,540.76,21.50
16:47:12,504.20,540.12,21.50
16:47:13,504.00,539.90,21.50
16:47:14,504.20,537.38,21.75
16:47:15,504.70,535.21,22.00
16:47:16,504.70,540.65,21.50
16:47:17,504.00,539.90,21.50
16:47:18,504.20,542.88,21.25
16:47:19,505.10,543.85,21.25
16:47:20,503.60,539.48,21.50
16:47:21,503.80,536.96,21.75
16:47:22,504.20,540.12,21.50
16:47:23,504.40,540.33,21.50
16:47:24,504.40,543.10,21.25
16:47:25,504.40,537.60,21.75
16:47:26,505.10,541.08,21.50
16:47:27,504.40,537.60,21.75
16:47:28,504.20,542.88,21.25
16:47:29,503.50,536.64,21.75
16:47:30,504.50,540.44,21.50
16:47:31,505.70,541.72,21.50
16:47:32,503.60,539.48,21.50
16:47:33,504.20,540.12,21.50
16:47:33,503.60,536.74,21.75
16:47:35,504.20,542.88,21.25
16:47:35,504.40,540.33,21.50
16:47:36,503.50,539.37,21.50
16:47:37,504.10,537.28,21.75
16:47:38,505.10,541.08,21.50
16:47:39,504.40,543.10,21.25
16:47:40,504.80,543.53,21.25
